Sigla;Código;Município;1970;1975;1980;1985;1996
SP;3524402;Jacareí;38039.5142;74456.50525;116257.5054;145433.2198;285476.6586
SP;3524501;Jaci;878.0711107;1283.454978;1496.519067;2610.552661;4758.035726
SP;3524600;Jacupiranga;5420.195832;10005.22497;14732.93947;18040.74587;15500.98375
SP;3524709;Jaguariúna;3407.693688;4519.233413;8862.544892;19315.18921;25735.896
SP;3524808;Jales;10719.52896;19494.95769;28282.61473;47051.12976;123222.1262
SP;3524907;Jambeiro;539.3280598;1071.580843;1698.429529;1901.278963;4766.39824
SP;3525003;Jandira;6499.465987;11397.73972;15944.4837;24925.39863;82814.65417
SP;3525102;Jardinópolis;5652.60836;8933.348179;11262.38297;11204.31041;34875.37289
SP;3525201;Jarinu;1342.896167;2504.287235;3725.430889;7623.248911;18985.61209
SP;3525300;Jaú;35469.56994;47739.66871;51257.04258;77692.46491;191697.6311
SP;3525409;Jeriquara;266.9008691;330.5371707;326.5436843;568.3585646;3109.47789
SP;3525508;Joanópolis;1920.601461;2334.192556;2263.011549;4078.521368;15359.81323
SP;3525607;João Ramalho;388.0705888;755.0839622;1172.007601;1894.895676;6742.625763
SP;3525706;José Bonifácio;5747.169864;11049.20063;16945.65464;21718.10122;40395.91127
SP;3525805;Júlio Mesquita;1054.913404;613.7568042;284.8567366;1097.023088;9776.270587
SP;3525854;Jumirim;;;;;
SP;3525904;Jundiaí;129408.5443;192342.3452;228053.9127;291725.8595;632840.0445
SP;3526001;Junqueirópolis;5577.695999;9222.796056;12165.24993;15597.56278;36957.10532
SP;3526100;Juquiá;2428.716037;4334.274839;6170.307653;8896.798605;23724.29362
SP;3526209;Juquitiba;2496.157629;4240.301871;5746.087166;7484.709267;21751.93055
SP;3526308;Lagoinha;340.9945152;1056.605527;2611.734514;3339.490221;7293.845295
SP;3526407;Laranjal Paulista;4964.171954;7720.920716;9579.482199;11855.36368;25469.7978
SP;3526506;Lavínia;1516.156586;2332.585894;2862.739951;3822.369592;12708.61335
SP;3526605;Lavrinhas;1169.942767;2304.010108;3619.551906;5173.783702;7534.472807
SP;3526704;Leme;13269.82408;19962.52392;23956.11556;32639.17067;100840.0988
SP;3526803;Lençóis Paulista;7508.224371;13851.1681;20383.8504;29420.54006;58734.39364
SP;3526902;Limeira;51546.04905;76039.76899;89482.24276;134308.2561;298103.0309
SP;3527009;Lindóia;1458.334887;2560.437823;3586.095646;4479.129648;8360.167636
SP;3527108;Lins;40364.15118;59693.99815;70423.26839;89462.22772;197618.4532
SP;3527207;Lorena;103576.2653;99728.56626;76600.14105;102347.4573;232492.7067
SP;3527256;Lourdes;;;;;1826.176153
SP;3527306;Louveira;899.5623616;2603.423697;6010.479178;6414.118167;19427.48699
SP;3527405;Lucélia;7821.075582;11788.17582;14173.50927;17455.04026;31175.94373
SP;3527504;Lucianópolis;746.3604441;880.4554677;828.5464119;794.2811984;1318.64051
SP;3527603;Luís Antônio;4248.10394;2826.766538;1500.497979;2465.351668;9230.196948
SP;3527702;Luiziânia;1091.346192;1994.936346;2909.016698;3110.415038;3973.531184
SP;3527801;Lupércio;1146.200051;955.531998;635.4490166;1486.87149;5151.7454
SP;3527900;Lutécia;1513.598103;2171.012572;2484.075364;3110.363476;4388.59459
SP;3528007;Macatuba;2728.979515;3701.452386;4004.928108;7590.928765;17350.90602
SP;3528106;Macaubal;1020.015706;1998.847941;3124.663979;3522.530143;11130.40589
SP;3528205;Macedônia;488.1584147;795.2194655;1033.389133;1456.237015;4035.154473
SP;3528304;Magda;1082.749691;872.6401251;561.0388739;1850.072763;8005.986499
SP;3528403;Mairinque;6573.150276;11466.67335;15957.02725;29152.79046;51648.61865
SP;3528502;Mairiporã;8155.622722;17486.22442;29907.88033;43812.29592;114741.529
SP;3528601;Manduri;4106.159344;3916.318262;2979.688211;4825.158631;11810.97992
SP;3528700;Marabá Paulista;1362.135954;2358.172001;3256.72559;4253.8448;5963.203863
SP;3528809;Maracaí;2136.128006;3206.407537;3839.377656;4737.926674;13128.49656
SP;3528858;Marapoama;;;;;2219.856852
SP;3528908;Mariápolis;315.0003355;786.8481679;1567.911427;2206.67477;6719.085502
SP;3529005;Marília;74273.35396;119066.909;152264.8956;216174.1506;507006.9154
SP;3529104;Marinópolis;1251.60952;1364.781999;1187.157606;1847.638087;4023.968912
SP;3529203;Martinópolis;5565.312945;11040.47545;17471.7589;19283.51086;30470.50276
SP;3529302;Matão;10390.50814;14815.38991;16851.55763;25694.1493;63282.16072
SP;3529401;Mauá;28658.78783;57690.53528;92640.73361;130107.6958;266646.4608
SP;3529500;Mendonça;1203.919411;1221.106896;988.0083537;1723.686381;4988.737921
SP;3529609;Meridiano;784.7376779;1236.205409;1553.486342;1527.734265;4151.303093
SP;3529658;Mesópolis;;;;;2212.529382
SP;3529708;Miguelópolis;4424.332198;5736.369712;5933.039035;7226.547435;27087.35088
SP;3529807;Mineiros do Tietê;1028.305189;2345.971355;4269.470806;4130.062235;10768.67423
SP;3529906;Miracatu;4624.814867;5763.86749;5730.391435;10597.31128;34355.28726
SP;3530003;Mira Estrela;653.8457257;732.4023936;654.4476109;3106.701315;12133.93747
SP;3530102;Mirandópolis;6603.954402;11671.69405;16455.6253;24565.91014;73880.39082
SP;3530201;Mirante do Paranapanema;4653.572208;8239.575094;11637.87909;12205.75321;30883.67574
SP;3530300;Mirassol;11449.61746;16768.66214;19590.9961;23077.38794;54915.03602
SP;3530409;Mirassolândia;749.1236049;1043.31992;1159.130097;2259.389112;5765.897296
SP;3530508;Mococa;11227.33652;16081.95332;18376.02276;26890.37507;58249.83572
SP;3530607;Moji das Cruzes;94071.40137;141256.9224;169204.7427;242261.1629;584338.29
SP;3530706;Mogi Guaçu;15646.85877;28741.48857;42115.50547;67154.16776;157009.0668
SP;3530805;Moji-Mirim;16630.54403;30788.20364;45468.73903;56865.9041;120386.914
SP;3530904;Mombuca;1133.612319;1729.263147;2104.303035;1703.01529;2864.873034
SP;3531001;Monções;165.7896503;536.1324889;1383.048792;1439.837138;4260.785743
SP;3531100;Mongaguá;4559.010704;7612.943026;10141.10345;16944.11747;61443.5801
SP;3531209;Monte Alegre do Sul;2017.619108;2964.670817;3475.077065;4187.5213;8583.653553
SP;3531308;Monte Alto;6187.842848;11760.73066;17831.17647;26656.4491;65778.71979
SP;3531407;Monte Aprazível;14149.2256;16217.6789;14828.43744;21178.75108;46521.2642
SP;3531506;Monte Azul Paulista;2670.850798;5316.191591;8441.162995;9856.761238;17443.10477
SP;3531605;Monte Castelo;684.3428342;1118.863524;1459.254943;2526.61399;8048.343704
SP;3531704;Monteiro Lobato;908.2612013;919.1760059;742.0569914;1407.452895;6995.395422
SP;3531803;Monte Mor;4477.753307;7598.43696;10285.82265;9288.770094;24254.86407
SP;3531902;Morro Agudo;3712.869452;4864.378734;5083.885359;10089.23521;40175.36506
SP;3532009;Morungaba;1563.744356;1842.545369;1731.893934;2832.201273;9489.372514
SP;3532058;Motuca;;;;;10244.46516
SP;3532108;Murutinga do Sul;918.392791;1778.603593;2747.770965;3953.222046;10185.79229
SP;3532157;Nantes;;;;;
SP;3532207;Narandiba;761.8136769;1268.335651;1684.497227;2040.78351;4739.526138
SP;3532306;Natividade da Serra;673.0855122;1393.205273;2300.438577;3906.196181;10204.91893
SP;3532405;Nazaré Paulista;2607.09342;4309.298465;5682.078397;8076.191495;11660.49332
SP;3532504;Neves Paulista;1291.521843;2115.921247;2765.336011;4113.521564;10917.47439
SP;3532603;Nhandeara;3726.582917;6001.788029;7710.830966;10008.27369;23322.40104
SP;3532702;Nipoã;745.0300333;1260.247695;1700.547272;3036.033734;7295.93415
SP;3532801;Nova Aliança;650.1615112;1128.240686;1561.826989;2420.634896;7039.895153
SP;3532827;Nova Campina;;;;;8870.270317
SP;3532843;Nova Canaã Paulista;;;;;3807.059046
SP;3532868;Nova Castilho;;;;;
SP;3532900;Nova Europa;1541.741408;1789.195392;1656.359759;2728.633604;8069.281376
SP;3533007;Nova Granada;5142.037641;5912.685856;5423.567192;9074.78493;20953.76014
SP;3533106;Nova Guataporanga;338.1290151;417.7512742;411.7217334;1217.84912;6762.754792
SP;3533205;Nova Independência;145.7311494;204.6123992;229.1723251;738.1994204;3348.426383
SP;3533254;Novais;;;;;3562.102118
SP;3533304;Nova Luzitânia;71.84218178;238.8780346;633.6122822;1065.608365;4452.510992
SP;3533403;Nova Odessa;7465.651227;11344.8342;13752.42467;22882.22136;81764.67389
SP;3533502;Novo Horizonte;6381.571125;9724.896958;11822.05753;17556.40034;38792.02882
SP;3533601;Nuporanga;2673.920977;2990.398337;2667.842474;5699.327511;20398.83721
SP;3533700;Ocauçu;405.775286;940.8421964;1740.197929;3291.684624;7757.163236
SP;3533809;Óleo;632.3544747;799.7354776;806.8314055;1629.240894;5488.229698
SP;3533908;Olímpia;12441.18284;16974.06981;18474.00093;25800.82711;72676.63169
SP;3534005;Onda Verde;1551.770659;1150.276863;680.1863281;1156.460891;4256.791967
SP;3534104;Oriente;1039.971868;2072.919264;3296.05044;3645.483285;8633.983655
SP;3534203;Orindiúva;255.8482257;750.5627152;1756.476038;1781.944379;4345.763343
SP;3534302;Orlândia;11769.63242;12649.96281;10845.91668;15187.54104;48609.28786
SP;3534401;Osasco;215024.3664;301924.6661;338189.5456;448070.7207;1040141.003
SP;3534500;Oscar Bressane;1273.100771;1695.326237;1800.920124;2081.467984;5891.107027
SP;3534609;Osvaldo Cruz;10544.63111;16622.1069;20902.17196;27210.84253;54163.7144
SP;3534708;Ourinhos;22456.10579;33211.61708;39182.87187;68811.18281;201160.0754
SP;3534757;Ouroeste;;;;;
SP;3534807;Ouro Verde;2039.417377;2451.08116;2349.957099;3523.905205;7510.817524
SP;3534906;Pacaembu;4625.531242;8134.617959;11412.04221;14409.51669;28770.38338
SP;3535002;Palestina;3472.167441;5397.591913;6693.451153;8889.434059;16381.374
SP;3535101;Palmares Paulista;551.0970782;966.2466446;1351.445557;3777.628093;10476.14339
SP;3535200;Palmeira d'Oeste;4939.098828;4699.514706;3567.048181;5906.743576;16494.01676
SP;3535309;Palmital;8136.689953;10374.53786;10552.13692;12930.2387;29965.19858
SP;3535408;Panorama;2306.420585;3087.716462;3297.51657;6298.79259;19508.63684
SP;3535507;Paraguaçu Paulista;13914.97096;19200.63076;21134.85893;29450.87575;55454.93979
SP;3535606;Paraibuna;6164.918847;6969.778542;6285.810146;8005.717346;24608.49783
SP;3535705;Paraíso;1205.659179;1821.351116;2194.893546;3123.726453;7160.762446
SP;3535804;Paranapanema;2658.570083;3708.612358;4126.914151;7352.135297;20258.29444
SP;3535903;Paranapuã;534.9274703;1488.749489;3305.209677;2730.326449;4175.434426
SP;3536000;Parapuã;1883.554638;3690.763149;5769.056527;7748.540001;17278.82339
SP;3536109;Pardinho;140.8188634;548.3901393;1703.605781;2976.026514;7932.059199
SP;3536208;Pariquera-Açu;3708.571201;9801.388547;20664.23137;20325.98263;29956.87804
SP;3536257;Parisi;;;;;3412.797788
SP;3536307;Patrocínio Paulista;4291.802817;5608.11599;5845.812477;7019.672233;12337.61459
SP;3536406;Paulicéia;829.6646264;829.9932242;662.36471;1251.10636;7075.634966
SP;3536505;Paulínia;8099.029094;15303.05342;23066.08538;41957.44396;136873.7369
SP;3536570;Paulistânia;;;;;
SP;3536604;Paulo de Faria;6100.240416;5623.343008;4135.165202;4843.886844;13772.02836
SP;3536703;Pederneiras;13372.2657;15262.4892;13896.21124;19535.29512;37614.84804
SP;3536802;Pedra Bela;1075.995298;1577.023765;1843.812556;2313.761403;4516.259104
SP;3536901;Pedranópolis;914.2992194;1490.813668;1939.139479;2544.428278;4484.945566
SP;3537008;Pedregulho;2828.248626;4806.137524;6515.165737;15887.40363;39784.85833
SP;3537107;Pedreira;3938.834605;8709.660446;15363.33034;18704.87497;45972.26932
SP;3537156;Pedrinhas Paulista;;;;;7436.046424
SP;3537206;Pedro de Toledo;1454.445994;3606.127939;7132.394023;6749.877176;9602.400596
SP;3537305;Penápolis;20559.04237;30064.0106;35070.4724;41841.90202;92822.06309
SP;3537404;Pereira Barreto;12497.67413;22766.49051;33083.66742;41367.10001;55839.45888
SP;3537503;Pereiras;1570.498749;2571.637848;3359.175459;4649.92517;6410.411828
SP;3537602;Peruíbe;3381.39249;9918.067317;23206.47542;28364.9575;67701.26201
SP;3537701;Piacatu;2420.835912;2287.761552;1724.673247;1592.885319;2953.581469
SP;3537800;Piedade;5258.704431;11035.02378;18472.1927;20186.20236;34632.68398
SP;3537909;Pilar do Sul;1750.001864;2902.30002;3839.695317;4669.701031;17111.97338
SP;3538006;Pindamonhangaba;39257.55643;68491.28145;95323.06225;116610.3867;247429.935
SP;3538105;Pindorama;5274.976379;6625.797366;6639.05775;9532.877246;18670.79249
SP;3538204;Pinhalzinho;970.4834898;1647.502803;2231.078435;3557.667522;11058.62823
SP;3538303;Piquerobi;1161.346266;1539.590839;1628.169347;3372.321843;12173.41219
SP;3538501;Piquete;73860.41493;47319.31339;24183.31268;24431.33891;28208.94216
SP;3538600;Piracaia;5347.432596;7758.790367;8980.352467;14663.18368;34559.91512
SP;3538709;Piracicaba;114992.5201;176311.0488;215645.3667;260332.0587;555083.4276
SP;3538808;Piraju;7834.072672;15651.36567;24944.08319;33063.34144;66922.43157
SP;3538907;Pirajuí;14325.0445;23876.94588;31747.69768;39053.43678;73848.56216
SP;3539004;Pirangi;1511.039621;1888.883834;1883.58539;3158.592515;8857.420373
SP;3539103;Pirapora do Bom Jesus;1771.493115;3269.154923;4812.626973;7884.504701;19527.13156
SP;3539202;Pirapozinho;4499.858594;8233.375849;12017.32154;17040.66313;37007.70087
SP;3539301;Pirassununga;118278.4301;180125.6874;218824.7377;231355.5151;343510.0226
SP;3539400;Piratininga;5693.646415;9427.409867;12452.16739;14086.83362;23997.8462
SP;3539509;Pitangueiras;3372.386633;4870.374572;5610.971118;5810.336106;23932.94735
SP;3539608;Planalto;416.5209115;908.8452776;1581.953689;1444.31117;2947.1054
SP;3539707;Platina;523.9771663;758.3802388;875.6132401;1547.399398;7168.223456
SP;3539806;Poá;29920.83596;39083.49355;40725.24414;52242.2576;155890.7486
SP;3539905;Poloni;3033.643582;2965.599458;2312.656322;2282.138574;6287.424194
SP;3540002;Pompéia;6326.00089;8012.966262;8096.69995;11199.33089;26701.29092
SP;3540101;Pongaí;324.4155502;833.3292488;1707.584693;2670.532593;7230.455847
SP;3540200;Pontal;4353.30873;6723.57298;8283.835086;12775.14868;33010.26006
SP;3540259;Pontalinda;;;;;8922.203252
SP;3540309;Pontes Gestal;1178.539267;1202.699047;979.0853269;1689.046358;5144.960389
SP;3540408;Populina;1178.948624;1343.747423;1221.774551;1991.842906;5382.502938
SP;3540507;Porangaba;1467.340744;2644.930866;3803.192766;4864.974386;8251.472429
SP;3540606;Porto Feliz;5772.345329;11073.76588;16946.85198;21825.03787;43671.74047
SP;3540705;Porto Ferreira;9934.279587;14556.38254;17014.57901;22181.97784;49997.76422
SP;3540754;Potim;;;;;52849.70528
SP;3540804;Potirendaba;3477.386745;4716.809611;5103.808429;7390.973746;17342.68715
SP;3540853;Pracinha;;;;;
SP;3540903;Pradópolis;745.0300333;2067.158265;4575.35021;7375.108687;17529.16026
SP;3541000;Praia Grande;27739.57633;58846.47311;99584.49378;145266.0929;410117.3552
SP;3541059;Pratânia;;;;;
SP;3541109;Presidente Alves;1352.925418;2320.058006;3173.763026;3319.399161;7452.770062
SP;3541208;Presidente Bernardes;5526.628693;9335.218588;12578.80433;15760.72573;30558.01903
SP;3541307;Presidente Epitácio;9539.966301;18982.92162;30132.13704;41262.75973;91510.6445
SP;3541406;Presidente Prudente;110806.2291;159455.874;183049.0733;247809.7847;603820.692
SP;3541505;Presidente Venceslau;21132.55175;33533.46548;42447.84037;62677.09433;178340.0738
SP;3541604;Promissão;8835.462627;11612.4988;12175.10558;16647.08467;42240.12695
SP;3541653;Quadra;;;;;
SP;3541703;Quatá;6240.547582;7020.799588;6300.878699;7407.503251;18191.0767
SP;3541802;Queiroz;939.0653277;912.8141551;707.8147233;1087.895829;4110.167553
SP;3541901;Queluz;3296.041522;4703.486549;5354.239632;6312.542254;16467.38406
SP;3542008;Quintana;1820.922992;2304.486537;2326.523463;3132.161228;6295.26737
SP;3542107;Rafard;2277.458566;3031.374568;3218.691748;5678.490237;18446.02519
SP;3542206;Rancharia;10765.58164;18915.65957;26512.83357;30829.84311;58847.33794
SP;3542305;Redenção da Serra;830.0739835;1824.197898;3197.994888;4417.696971;8301.597526
SP;3542404;Regente Feijó;4833.894037;8361.339006;11537.32705;14645.91471;38045.46675
SP;3542503;Reginópolis;2007.589858;1759.395542;1229.993021;2980.14706;12513.80538
SP;3542602;Registro;17464.81392;29507.17236;39768.74535;55139.55572;127768.4702
SP;3542701;Restinga;615.6731704;1770.950577;4063.622157;3425.287314;5308.547202
SP;3542800;Ribeira;1625.557287;2731.979906;3662.717201;3925.063008;3979.276124
SP;3542909;Ribeirão Bonito;3334.725774;5016.762861;6020.571036;8221.238245;24512.69941
SP;3543006;Ribeirão Branco;1606.522179;2642.84712;3468.231055;2757.818515;5240.487402
SP;3543105;Ribeirão Corrente;387.6612316;619.313302;789.2582149;1198.778989;3056.616861
SP;3543204;Ribeirão do Sul;959.3285072;785.184322;512.6566017;1216.842441;3887.731753
SP;3543238;Ribeirão dos Índios;;;;;
SP;3543253;Ribeirão Grande;;;;;6592.32571
SP;3543303;Ribeirão Pires;20425.89895;31538.96082;38847.60472;52546.99608;134374.7002
SP;3543402;Ribeirão Preto;235419.3589;343315.7951;399388.966;555710.3231;1238488.961
SP;3543501;Riversul;1786.844008;2374.303551;2516.729325;3095.087848;7631.098887
SP;3543600;Rifaina;945.1033458;1124.871299;1068.014224;1516.745894;3387.926751
SP;3543709;Rincão;2818.833412;4669.379783;6170.205838;6300.942733;11137.33394
SP;3543808;Rinópolis;3001.611384;4358.468375;5048.519058;7629.875286;19427.15943
SP;3543907;Rio Claro;55266.38927;82524.86927;98301.30063;137590.5543;303612.6434
SP;3544004;Rio das Pedras;2694.593513;4140.793125;5076.033421;10298.94871;32370.49159
SP;3544103;Rio Grande da Serra;2847.693092;6833.435015;13080.83963;15303.46885;26663.33664
SP;3544202;Riolândia;865.9950744;1585.413141;2315.368662;2893.395975;10517.97103
SP;3544251;Rosana;;;;;34326.4975
SP;3544301;Roseira;1137.091854;2183.312773;3344.15985;6271.207244;16378.6743
SP;3544400;Rubiácea;557.6467928;830.4542196;986.5585145;1316.494312;4965.754615
SP;3544509;Rubinéia;839.7962161;665.8199492;421.104962;1138.806662;6259.05749
SP;3544608;Sabino;2085.981754;2017.832693;1557.078359;2605.873151;8811.90561
SP;3544707;Sagres;311.3161211;725.4601839;1348.578459;2081.151349;4056.40286
SP;3544806;Sales;484.1671824;1190.510051;2335.185845;2918.338577;5066.872221
SP;3544905;Sales Oliveira;2384.812482;4336.462271;6290.245188;8045.908423;14702.45965
SP;3545001;Salesópolis;4752.329623;6504.593449;7102.061433;8581.776155;22787.49593
SP;3545100;Salmourão;979.5916866;1432.810328;1671.794844;2024.103555;5465.49586
SP;3545159;Saltinho;;;;;9641.561223
SP;3545209;Salto;14131.21388;24460.42479;33775.29771;31635.16619;64798.03643
SP;3545308;Salto de Pirapora;2429.534751;4978.997396;8139.755286;9255.542873;26265.91655
SP;3545407;Salto Grande;5424.084725;5632.869401;4666.417213;4714.823935;9119.970268
SP;3545506;Sandovalina;1128.802372;1392.136972;1369.609272;2357.230409;8557.183307
SP;3545605;Santa Adélia;3728.93672;6922.894066;10252.7655;12851.14933;18853.57869
SP;3545704;Santa Albertina;1218.758608;2116.290349;2931.456624;4745.184399;10886.73127
SP;3545803;Santa Bárbara d'Oeste;8079.37995;19836.51016;38851.08677;55645.74052;155879.1668
SP;3546009;Santa Branca;3195.544339;4875.443878;5933.816898;8383.512274;20776.19184
SP;3546108;Santa Clara d'Oeste;1046.009886;1176.508232;1055.613212;1555.974843;4049.34921
SP;3546207;Santa Cruz da Conceição;741.5504974;1445.060953;2246.375053;6742.00707;12758.91078
SP;3546256;Santa Cruz da Esperança;;;;;
SP;3546306;Santa Cruz das Palmeiras;3750.63265;6075.824491;7851.57125;9164.693976;24828.2413
SP;3546405;Santa Cruz do Rio Pardo;11924.5741;14902.75172;14857.32834;23205.39734;56857.02924
SP;3546504;Santa Ernestina;727.0183182;953.3410001;997.2449693;2228.729297;4561.994357
SP;3546603;Santa Fé do Sul;12340.2763;16281.80916;17136.85421;21893.57928;52454.66205
SP;3546702;Santa Gertrudes;2426.566912;2626.366476;2267.613567;3424.730817;10931.4824
SP;3546801;Santa Isabel;6079.567879;11097.51651;16159.56082;21150.2564;46280.08943
SP;3546900;Santa Lúcia;626.7258137;1657.508244;3496.910177;3510.994297;6162.223238
