PIB Municipal - serviços - administração pública - valor adicionado - preços básicos
Sigla,Código,Município,1970,1975,1980,1985,1996,
SC,4214607,Rio do Oeste,1045.7132878995,1551.7739656657,2080.5318304715,2367.2365211926,6254.1026956036,
SC,4214706,Rio dos Cedros,1241.4577439782,2157.7799652073,3388.5386167519,2217.8692470203,6636.9059761309,
SC,4214805,Rio do Sul,17098.7193987659,27936.5931286774,41239.4978604903,38119.9649537391,81902.0484529348,
SC,4214904,Rio Fortuna,852.8009719756,1211.1082404316,1553.9902869555,1898.3930654106,5399.6822586018,
SC,4215000,Rio Negrinho,4096.9085907486,5603.4764740509,6924.5076606067,8184.8663531242,25608.300675729,
SC,4215059,Rio Rufino,,,,,3093.2063457403,
SC,4215075,Riqueza,,,,,4553.3509478593,
SC,4215109,Rodeio,1205.2934927716,2053.3616504138,3160.5899142935,2663.0986155167,7514.2369227629,
SC,4215208,Romelândia,489.0888190279,1311.3946013983,1229.7480387867,1318.7339567145,11573.99252469,
SC,4215307,Salete,781.0171118999,1230.0748112664,1750.3809169441,1911.9441451162,6065.5195815096,
SC,4215356,Saltinho,,,,,,
SC,4215406,Salto Veloso,1103.445375669,1769.8727250979,2564.8578617694,2393.4249738627,4811.0553742414,
SC,4215455,Sangão,,,,,6759.6615553085,
SC,4215505,Santa Cecília,1458.3343227497,4014.596758509,3712.7808649207,7597.5202678799,11419.7779959664,
SC,4215554,Santa Helena,,,,,4223.1285084165,
SC,4215604,Santa Rosa de Lima,287.5711541723,262.7761949005,216.9485676511,557.410642129,3478.7313127359,
SC,4215653,Santa Rosa do Sul,,,,,6023.7837481881,
SC,4215679,Santa Terezinha,,,,,3390.1718430618,
SC,4215687,Santa Terezinha do Progresso,,,,,,
SC,4215695,Santiago do Sul,,,,,,
SC,4215703,Santo Amaro da Imperatriz,4097.5621615534,4691.4477157072,4853.0892591777,5582.9789644966,23288.5681845087,
SC,4215752,São Bernardino,,,,,,
SC,4215802,São Bento do Sul,4556.4777950869,7344.682571173,10696.6274930581,11933.5167951666,45394.4655463328,
SC,4215901,São Bonifácio,411.3138932405,715.3903077595,1124.1979606024,1629.4320070128,4548.5146838295,
SC,4216008,São Carlos,1643.7305744169,2047.9199813039,1954.9435060326,2011.5651617721,11434.3119661939,
SC,4216057,São Cristovão do Sul,,,,,5356.5694659132,
SC,4216107,São Domingos,697.1421919329,1814.0847273235,4265.0471331433,4343.1554413639,11557.5696015446,
SC,4216206,São Francisco do Sul,22631.5230479614,14391.6000945521,15969.8571287395,14806.6573696749,49573.3972583697,
SC,4216255,São João do Oeste,,,,,5314.8079645803,
SC,4216305,São João Batista,1002.1419009036,2182.8995473366,4296.0403236478,4396.2516946356,12958.7910699481,
SC,4216354,São João do Itaperiú,,,,,3565.9008804368,
SC,4216404,São João do Sul,556.297683469,1236.179843466,2481.9105939625,3111.8347625335,8228.9735557289,
SC,4216503,São Joaquim,4105.9496535503,6396.17286341,9002.3694823216,7752.5087405155,18329.9467728611,
SC,4216602,São José,44567.8646164047,86844.925610372,152896.356806428,174448.02660063,693377.873797569,
SC,4216701,São José do Cedro,2043.4980501036,3201.5448241082,4531.8446513057,5392.6836376383,20214.5912244087,
SC,4216800,São José do Cerrito,1010.6383213679,1725.233853091,2660.9103911748,2813.8640665129,9376.8819075641,
SC,4216909,São Lourenço do Oeste,1858.1017984364,2738.5086091063,4387.5775632091,7904.2671290341,20819.075351727,
SC,4217006,São Ludgero,481.8995401736,738.1818108538,1021.6455227147,2099.8155218997,10866.4176309972,
SC,4217105,São Martinho,143.7855770861,303.8649907171,580.1977984742,1119.9871913659,5333.1324498309,
SC,4217154,São Miguel da Boa Vista,,,,,2273.1671129522,
SC,4217204,São Miguel do Oeste,7725.642628227,10393.0390530078,30473.7325807406,32011.1837530153,55359.2426444201,
SC,4217253,São Pedro de Alcântara,,,,,,
SC,4217303,Saudades,466.2138408552,1123.8959694823,2353.0497200041,3206.9667511393,8088.6145454409,
SC,4217402,Schroeder,58.8213724444,127.2638485373,248.7740175845,657.2738374929,9447.7631744443,
SC,4217501,Seara,3113.0666723833,4618.4128091578,6888.4004053751,7973.1713061324,12937.3866212464,
SC,4217550,Serra Alta,,,,,3008.6640124312,
SC,4217600,Siderópolis,1008.0240381482,2143.5483470368,4118.3736478741,4235.1036024187,14006.959846143,
SC,4217709,Sombrio,5590.7535939,5719.4624422337,5286.5231912684,7722.536647454,25737.5122297785,
SC,4217758,Sul Brasil,,,,,3712.3170506694,
SC,4217808,Taió,2645.3278329831,3435.5318169907,4031.2387217633,5422.8260956407,26993.3843249253,
SC,4217907,Tangará,1234.0506081889,1837.7724199074,2472.7519743627,3656.6516957814,13117.3574203212,
SC,4217956,Tigrinhos,,,,,,
SC,4218004,Tijucas,3618.8215469371,5321.1405954319,7069.2341860349,6812.8314029417,18659.1465773587,
SC,4218103,Timbé do Sul,461.2031313506,649.7662945655,827.0888761739,1005.6986839115,4543.9341440012,
SC,4218202,Timbó,6307.8296953834,8067.2841675354,9321.9081466581,11837.7973192742,53503.7084594385,
SC,4218251,Timbó Grande,,,,,5023.9274971217,
SC,4218301,Três Barras,2970.9150223093,3935.4011912181,4709.9669985313,5328.8938420555,18247.744001136,
SC,4218350,Treviso,,,,,,
SC,4218400,Treze de Maio,175.8105465282,564.2778978365,1636.3312481195,1105.3073542878,2497.2722956489,
SC,4218509,Treze Tílias,984.7133461054,1561.6442907802,2237.6104415444,2276.529706845,5812.7713527993,
SC,4218608,Trombudo Central,1448.2039752733,2686.4801739394,4502.6440195714,4511.8078256326,8900.5307409257,
SC,4218707,Tubarão,28180.4481103453,41488.9002723736,55188.1734239284,58862.7090031511,153880.344544544,
SC,4218756,Tunápolis,,,,,4240.6675346102,
SC,4218806,Turvo,2728.7670390802,4132.1676325023,5653.5270042218,5963.6528163974,16088.0640536615,
SC,4218855,União do Oeste,,,,,2489.6689421948,
SC,4218905,Urubici,1721.2876432695,2794.8994005431,4100.2371709033,5311.6821395554,13672.2119349205,
SC,4218954,Urupema,,,,,5606.9228079955,
SC,4219002,Urussanga,4291.5637621523,6114.7517735656,7871.765760231,8571.8418788405,19388.5452016921,
SC,4219101,Vargeão,424.1674524043,780.9916829887,1299.2285205371,2012.9837917582,5436.6397262438,
SC,4219150,Vargem,,,,,3187.2417040138,
SC,4219176,Vargem Bonita,,,,,4667.0098400469,
SC,4219200,Vidal Ramos,501.5066643219,837.6329497195,1264.0401399695,1626.2150083963,6239.6121875916,
SC,4219309,Videira,6132.4548627253,8952.1313576387,11807.245691211,14745.2615890269,44661.1959655707,
SC,4219358,Vitor Meireles,,,,,3206.9924036882,
SC,4219408,Witmarsum,348.5710959666,953.5392977682,2356.7628774568,1678.0020830005,1384.0038632911,
SC,4219507,Xanxerê,7769.8675860278,7895.3538827609,14507.3249978703,11898.9813023045,36744.595018294,
SC,4219606,Xavantina,387.7853442627,1072.3345019383,2679.1636104183,649.7353553593,954.4032254221,
SC,4219705,Xaxim,2396.9709271069,4347.3596748327,4930.1015004675,5820.6467089103,16420.5942963174,
SC,4219853,Zortéa,,,,,,
SC,4220000,Balneário Rincão,,,,,,
SC,4299919,São Miguel,,,,,,
SE,2800100,Amparo de São Francisco,430.1510602644,554.2945563161,707.3690277861,883.0251465378,1784.3025597254,
SE,2800209,Aquidabã,1770.1791507529,1713.776135427,1643.1483371665,5118.2645345142,13031.8001489026,
SE,2800308,Aracaju,253477.911263872,382640.463508104,572041.424220419,1160749.69130002,1928463.59463046,
SE,2800407,Arauá,893.8539032294,491.1971518331,267.3196907332,1115.4758715563,4785.4493283973,
SE,2800506,Areia Branca,873.636803397,971.9733184665,1070.936145015,2687.424249421,6336.9547421031,
SE,2800605,Barra dos Coqueiros,1245.9325460558,1644.9613444846,2150.8131055326,5348.8495414257,16900.766506855,
SE,2800670,Boquim,1611.9910983408,1544.2858599891,1465.138098802,4512.7893382972,10128.4527737265,
SE,2800704,Brejo Grande,1017.5223330553,860.3033524718,720.3525395345,1434.0367728105,3209.1419752385,
SE,2801009,Campo do Brito,2576.0671621581,1985.0330625828,1514.8307730041,6342.7870745233,25503.4568459393,
SE,2801108,Canhoba,402.8364679376,611.105634157,918.0991962964,1434.7949576339,2895.1880538328,
SE,2801207,Canindé de São Francisco,70.9749249437,329.696106387,1516.7307991136,3426.2661262475,10019.5536695754,
SE,2801306,Capela,3370.4486327014,3510.1134345559,3620.2653328821,5725.3043143121,7804.5710618912,
SE,2801405,Carira,1448.6412332053,1940.6568127439,2574.6752071589,3216.6245382699,5973.1231631817,
SE,2801504,Carmópolis,1283.2481505337,1577.2535866392,1919.8982440666,4577.4420274411,10871.6718426759,
SE,2801603,Cedro de São João,1417.9929701614,1687.8752708689,1989.7221472861,3818.6217416427,6752.6005502793,
SE,2801702,Cristinápolis,762.4427543186,922.3403805402,1104.9967862251,2760.2581375454,8484.3757346134,
SE,2801900,Cumbe,561.3471336449,414.4912717807,303.099403185,974.2629755335,1583.3977428571,
SE,2802007,Divina Pastora,771.0457755238,772.3468855311,766.1793597475,2167.5911852969,5236.7513910932,
SE,2802106,Estância,6908.2260278457,10598.3221853751,16102.5074224175,25544.6356922602,33447.1371542628,
SE,2802205,Feira Nova,134.4222063327,208.2897011173,319.6320979043,814.2225326404,2157.9138736556,
SE,2802304,Frei Paulo,1215.1767452468,1703.6409315926,2365.3885649787,3583.4783185011,7811.0738627532,
SE,2802403,Gararu,468.8646556882,585.7234219791,724.6419924182,2296.1099610576,7290.6976420898,
SE,2802502,General Maynard,0,337.3232036798,444.1619476796,927.4627133555,2092.2461966855,
SE,2802601,Gracho Cardoso,388.2113318886,753.5583136888,1448.6095166935,1886.1957217573,2580.8139570552,
SE,2802700,Ilha das Flores,1045.2670764424,1983.9347296719,3729.1796001078,2817.9407186905,3077.7557160034,
SE,2802809,Indiaroba,1457.997018766,1845.3716875885,2313.1131713033,3060.2772961374,5874.3732657675,
SE,2802908,Itabaiana,4859.7391411017,7471.8241090735,11376.9574205665,22646.6508761515,43496.3931102204,
SE,2803005,Itabaianinha,1713.506748563,2275.2377877271,2991.9447939509,6416.8050000211,8719.9583889663,
SE,2803104,Itabi,547.3672241863,719.742997226,937.2639618167,2230.2181935598,4517.5782634759,
SE,2803203,Itaporanga d'Ajuda,1891.1591364523,2532.2553150973,3357.9383514496,5470.1763024259,9085.3199170119,
SE,2803302,Japaratuba,2092.0396815957,2570.2565422209,3127.294922285,5399.2502779828,11627.4946907053,
SE,2803401,Japoatã,366.058552285,375.9954974747,382.4727882797,800.7294855069,3256.0305909271,
SE,2803500,Lagarto,4974.8045497224,6902.4988197626,9484.675356858,13839.3422672744,30117.645032062,
SE,2803609,Laranjeiras,1755.2314014087,2766.0333041641,4316.8428703837,9819.9074202252,22840.9713459447,
SE,2803708,Macambira,755.9904884147,465.4238155585,283.7701332398,954.3397340557,3140.2678343089,
SE,2803807,Malhada dos Bois,180.663445311,505.0244338811,1398.1066581981,2053.2590414653,2175.8122945278,
SE,2803906,Malhador,709.3190983759,435.5416093074,264.8521243571,1186.0088644178,6487.7414594504,
SE,2804003,Maruim,2547.3545788856,2375.5087646196,2193.8639135725,4588.1167608434,10967.0633476933,
SE,2804102,Moita Bonita,480.6938098453,1105.3134296685,2517.0287440051,3314.6548984124,3205.419029658,
SE,2804201,Monte Alegre de Sergipe,436.6033261683,423.0869021865,406.0298219493,1300.1163402111,6654.0133561351,
SE,2804300,Muribeca,1820.5068248038,1376.2300906494,1030.3282276874,1819.4643335706,4642.9834228438,
SE,2804409,Neópolis,3596.2779393401,5376.9693991582,7961.7345156982,9889.1887188755,11360.5177031219,
SE,2804458,Nossa Senhora Aparecida,355.9500023687,698.1903870111,1356.2649576825,2003.7481014057,2805.7527887852,
SE,2804508,Nossa Senhora da Glória,2109.6758750666,3532.6025057685,5858.1382927703,9650.6060105611,21172.4761404041,
SE,2804607,Nossa Senhora das Dores,2959.0091435587,2353.1158684744,1853.216375366,6746.9396342777,13433.4139044454,
SE,2804706,Nossa Senhora de Lourdes,681.574354989,710.6112985058,733.730861903,2244.0398140705,3950.6749584575,
SE,2804805,Nossa Senhora do Socorro,3658.6498430787,2965.2012963725,2379.9801074821,12065.0702368856,111255.716398858,
SE,2804904,Pacatuba,1331.2099937531,1335.3975871403,1326.6623863916,2855.4874724499,5545.057960774,
SE,2805000,Pedra Mole,0,34.9816655667,46.0612390187,270.3207665643,2617.3691576168,
SE,2805109,Pedrinhas,808.1463044716,366.38769739,164.5044250664,584.6842213133,2870.533253288,
SE,2805208,Pinhão,135.4975839832,344.3450307108,866.6463247461,2827.6102344376,5220.5770890691,
SE,2805307,Pirambu,603.8245508462,824.2767784122,1114.3488627901,1204.842319956,2764.3680984626,
SE,2805406,Poço Redondo,1070.8610645281,707.4339708185,462.8331999247,2352.6440248982,10428.6195571039,
SE,2805505,Poço Verde,742.4407300162,831.7350174938,922.7711219682,2649.1761930121,8184.0994386854,
SE,2805604,Porto da Folha,1923.9581547974,2235.0831168126,2571.4468078172,6444.827366066,8910.3956110668,
SE,2805703,Propriá,10112.52881352,11946.4298263017,13976.6249625038,24654.5265077641,38248.0792868161,
SE,2805802,Riachão do Dantas,1060.3223635518,1610.8725419209,2423.6519197266,3540.3196793364,6239.70752789,
SE,2805901,Riachuelo,1900.9450730733,1100.4323651961,630.8744701302,2310.7003657523,10725.110123184,
SE,2806008,Ribeirópolis,1689.2032136581,1780.7776011857,1859.1878859959,4391.6511732405,11957.5141576183,
SE,2806107,Rosário do Catete,1184.9586332632,1898.3394091927,3011.8292663309,5109.3496331799,8775.699475316,
SE,2806206,Salgado,1380.9999789787,1306.6439149612,1224.3529718321,3118.9829350571,6724.408407956,
SE,2806305,Santa Luzia do Itanhy,197.0091856011,451.9040241279,1026.5775267959,1403.7993482485,2540.3893638646,
SE,2806404,Santana do São Francisco,,,,,3890.4952449731,
SE,2806503,Santa Rosa de Lima,495.7490969546,587.7625265053,690.1248514286,1487.0043037613,2376.68406862,
SE,2806602,Santo Amaro das Brotas,1168.6128929733,961.0570017245,782.7326175199,1939.9350943671,4468.3431660974,
SE,2806701,São Cristóvão,4835.0054551365,5571.3550117998,6357.853384795,19226.4775267765,71072.364759343,
SE,2806800,São Domingos,455.9601238803,451.3309253974,442.4346512165,1541.2666040583,5383.6004006463,
SE,2806909,São Francisco,358.3158332002,593.978983105,975.1287678564,2004.1947913297,3432.6577340099,
SE,2807006,São Miguel do Aleixo,19.3567977118,68.6620325073,241.2046132537,1229.1258627958,5594.798413773,
SE,2807105,Simão Dias,1961.1662215104,2621.4048826281,3470.0810180174,8639.9944412193,17101.1717932267,
SE,2807204,Siriri,172.0604241058,355.3592853129,726.8422391034,1616.7489430111,4494.86634072,
SE,2807303,Telha,170.5548953947,101.5148278495,59.8384846179,356.2261295559,3151.3575905748,
SE,2807402,Tobias Barreto,3894.4801618685,5048.8833440704,6482.2680814729,13574.7077082496,29029.2980731939,
SE,2807501,Tomar do Geru,798.7905189109,730.2836894533,661.2049735018,1748.71906026,3914.7058614132,
SE,2807600,Umbaúba,288.2012103772,597.4794142234,1226.6930472787,3637.4261679226,9053.7373384311,
SP,3500105,Adamantina,16792.4447862408,25067.1021640002,29850.0455912355,42060.5098534592,75703.416678822,
SP,3500204,Adolfo,1272.6914140249,1395.1713279244,1220.0640667612,2377.4838919125,8128.3510333474,
SP,3500303,Aguaí,5048.1925113398,8787.1858711029,12201.5325630332,16087.288662373,44102.0303538087,
SP,3500402,Águas da Prata,2454.0961811126,2461.599365046,1969.671624863,4370.0099325568,11095.3273204516,
SP,3500501,Águas de Lindóia,4076.7879679235,5721.3823465269,6405.2263907862,7144.8431959631,16780.0306328079,
SP,3500550,Águas de Santa Bárbara,4372.4461775662,4550.7854261316,3778.3215090504,4816.3940943736,10516.5192446673,
SP,3500600,Águas de São Pedro,0,574.1729946552,549.7985480098,1709.9882537253,7632.8097684159,
SP,3500709,Agudos,5316.2191126047,9643.2477873481,13953.8627129952,19685.9603692785,52971.4201373694,
SP,3500758,Alambari,,,,,8494.3395629533,
SP,3500808,Alfredo Marcondes,1302.4721474988,2428.0652712926,3610.7958551811,4829.3192042418,8872.5070294348,
SP,3500907,Altair,518.8602017615,1761.1363911786,4768.5494198342,6671.1172440295,14632.5979231302,
SP,3501004,Altinópolis,2676.6841374897,5226.5496455812,8141.11145529,9665.2896372416,15305.0519102786,
SP,3501103,Alto Alegre,650.2638504917,1504.2007219298,2775.7007317362,3475.7241935452,8782.6595272964,
SP,3501152,Alumínio,,,,,21173.6182799936,
SP,3501202,Álvares Florence,1575.4110346975,1107.6539073539,621.2479237599,1528.392416145,8215.4715797421,
SP,3501301,Álvares Machado,1925.206728903,3174.6261532592,4175.9806173713,9100.6341636222,27136.9011690264,
SP,3501400,Álvaro de Carvalho,404.2401966387,716.6640166912,1013.5434418012,1993.0192437345,7384.9733164881,
SP,3501509,Alvinlândia,298.8307276416,527.4395661465,742.6271528332,1468.6779557413,5499.6147177352,
SP,3501608,Americana,32323.4554803881,57615.8351747762,81925.0295823421,114350.664460605,248845.976712577,
SP,3501707,Américo Brasiliense,696.0095132504,1863.1755576067,3978.7169709273,9049.7318498846,20682.6274472022,
SP,3501806,Américo de Campos,2115.1484516778,2337.8545046929,2061.3169339436,2832.2397170127,5107.2505332187,
SP,3501905,Amparo,17769.2733120421,28705.7117650347,36992.8369156312,48267.0429308135,103319.34887049,
SP,3502002,Analândia,1624.1245368748,2007.6224872059,1979.6820310186,2259.9047988459,5082.2710459024,
SP,3502101,Andradina,18103.5134341237,29309.7198215952,37853.9436192696,57821.5129482807,132908.709879955,
SP,3502200,Angatuba,6072.5064678348,6862.5581480676,6186.6387058429,8836.8311871548,16565.3458326329,
SP,3502309,Anhembi,1453.2179220934,2694.3776766961,3985.0783437569,4862.388048132,7590.1156422086,
SP,3502408,Anhumas,822.6032153371,1560.1486143889,2360.4358521335,2176.5565753787,3494.81363972,
SP,3502507,Aparecida,15708.9787199588,22452.9370796072,25600.5345087952,35490.4445929965,87173.0818537165,
SP,3502606,Aparecida d'Oeste,839.7962161055,1698.3956930066,2740.0249148432,3864.7482451881,8498.1397183442,
SP,3502705,Apiaí,5724.245862984,10092.6059233214,14195.1183884438,17866.1842883662,36758.3774276368,
SP,3502754,Araçariguama,,,,,15898.0775404386,
SP,3502804,Araçatuba,79460.2162121322,138488.938063717,192544.48929673,252929.354812755,541373.107544105,
SP,3502903,Araçoiaba da Serra,3869.65324438,5134.0120558211,5433.6590499799,8571.481383868,33135.1198321624,
SP,3503000,Aramina,1029.7379388806,749.6836452861,435.3915790417,897.2456200405,4667.1786738456,
SP,3503109,Arandu,172.8510612968,372.2673038516,639.570469445,1361.387752305,8541.3037195577,
SP,3503158,Arapeí,,,,,5290.3754054606,
SP,3503208,Araraquara,92390.9902186353,163172.768763122,229888.056960173,262727.519662872,485511.763786281,
SP,3503307,Araras,17306.4950413587,37116.9045516291,63501.6549160659,78746.0867333861,176140.710259885,
SP,3503356,Arco-Íris,,,,,,
SP,3503406,Arealva,1946.5956405732,3042.0093111086,3792.2415937696,4561.3832900505,11374.876517973,
SP,3503505,Areias,1156.2293016769,1491.3794770989,1534.5569813863,2953.6926672762,8695.5964681032,
SP,3503604,Areiópolis,356.9594445255,1058.3287482042,2503.0698858147,3201.7554998665,5915.6931899756,
SP,3503703,Ariranha,3031.6991354995,2963.7090073708,2311.1901925593,3973.9801709183,11150.2069724036,
SP,3503802,Artur Nogueira,675.4393159025,4267.9402918608,8098.9480155303,9089.1918449426,26364.1197725531,
SP,3503901,Arujá,2684.1549056806,7487.6834859338,16662.4187879831,24614.9607222566,71443.2048438546,
SP,3503950,Aspásia,,,,,4002.712927855,
SP,3504008,Assis,46767.520572384,62784.0540079492,67236.4893962597,98692.388173034,232088.361061551,
SP,3504107,Atibaia,12950.7301681094,28331.0066144485,49440.2230990072,68612.732965548,187187.268115923,
SP,3504206,Auriflama,4629.8294926412,5439.5418801046,5098.1231050023,8563.3420011597,19160.9985044301,
SP,3504305,Avaí,332.6026934368,1144.3831494605,3140.9991047794,3685.4120712997,8904.8548723119,
SP,3504404,Avanhandava,2462.4880029162,2818.3173002228,2573.0979305039,4439.1641216383,12488.8723425512,
